Year,Month,Day,Hour,Minute,Department,Division,Case_Type,Hundred_Block,Street_Name,Local_Area
2014,4,1,13,57,ENG - Streets,Streets Operations,Streets - General Issues,7500, - 7599 CHAMPLAIN CRESCENT,Killarney
2014,4,1,13,58,ENG - Solid Waste,Sanitation,Cart - Garbage,34##,SOPHIA ST,Riley Park
2014,4,1,14,0,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,8##,E 56TH AV,Sunset
2014,4,1,14,1,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,5##,E 58TH AV,Sunset
2014,4,1,14,3,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 56TH AV,Sunset
2014,4,1,14,4,ENG - Solid Waste,Sanitation,Cart - Garbage,17##,E 37TH AV,Kensington-Cedar Cottage
2014,4,1,14,5,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,2##,E 18TH AV,Riley Park
2014,4,1,14,7,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),69##,LANCASTER ST,Killarney
2014,4,1,14,7,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,15##,W 1ST AV,Fairview
2014,4,1,14,8,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,69##,ARLINGTON ST,Killarney
2014,4,1,14,9,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,26##,E 18TH AV,Renfrew-Collingwood
2014,4,1,14,12,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,##,W 60TH AV,Marpole
2014,4,1,14,12,CSG - Licenses,License Office,Gone Out of Business Case,26##,YUKON ST,Mount Pleasant
2014,4,1,14,14,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,200, - 299 W PENDER ST,Downtown
2014,4,1,14,16,ENG - Streets,Streets Operations,Sidewalk - Repair,31##,CHARLES ST,Hastings-Sunrise
2014,4,1,14,16,ENG - Streets,Streets Operations,Streets - General Issues,15##,W 4TH AV,Fairview
2014,4,1,14,16,ENG - Streets,Streets Operations,Streets - General Issues,Intersection,COMMERCIAL DRIVE and E BROADWAY,Grandview-Woodland
2014,4,1,14,17,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,43##,JOHN ST,Riley Park
2014,4,1,14,17,ENG - Streets,Streets Operations,Pothole - Repair,38##,W 3RD AV,West Point Grey
2014,4,1,14,20,ENG - Solid Waste,Sanitation,Recycling Bag Request,36##,FRANKLIN ST,Hastings-Sunrise
2014,4,1,14,26,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,33##,NAPIER ST,Hastings-Sunrise
2014,4,1,14,27,CSG - Licenses & Inspections,Administration Branch,Building Plans Information Request,20##,E 48TH AV,Victoria-Fraserview
2014,4,1,14,31,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,30##,E 5TH AV,Hastings-Sunrise
2014,4,1,14,32,ENG - Water & Sewer,Water Operations,Water Service Turn On/Off Request,1##,E HASTINGS ST,Downtown
2014,4,1,14,32,CSG - Inspections,Electrical,Electrical Inspection Cancellation Case,34##,W 23RD AV,Dunbar Southlands
2014,4,1,14,32,ENG - Solid Waste,Sanitation,Cart - Garbage,28##,W 11TH AV,Kitsilano
2014,4,1,14,32,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,30##,E 5TH AV,Hastings-Sunrise
2014,4,1,14,32,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,25##,W 33RD AV,Arbutus Ridge
2014,4,1,14,35,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,5##,E 59TH AV,Sunset
2014,4,1,14,38,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,30##,E 6TH AV,Hastings-Sunrise
2014,4,1,14,41,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 56TH AV,Sunset
2014,4,1,14,42,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,1##,E 17TH AV,Riley Park
2014,4,1,14,42,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,27##,W 15TH AV,Kitsilano
2014,4,1,14,47,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,33##,VENABLES ST,Hastings-Sunrise
2014,4,1,14,52,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,4##,E 58TH AV,Sunset
2014,4,1,14,52,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,1##,E 17TH AV,Riley Park
2014,4,1,14,52,Business Planning & Services,311 Contact Centre,Citizen Feedback,4##,E 58TH AV,Sunset
2014,4,1,14,54,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,18##,W 5TH AV,Kitsilano
2014,4,1,14,54,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,13##,GRANT ST,Grandview-Woodland
2014,4,1,14,56,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,Intersection,E 24TH AV and FRASER ST,Kensington-Cedar Cottage
2014,4,1,14,56,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,4##,RENFREW ST,Hastings-Sunrise
2014,4,1,14,56,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,3##,LAKEWOOD DRIVE,Grandview-Woodland
2014,4,1,14,56,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,37##,W 31ST AV,Dunbar Southlands
2014,4,1,14,57,ENG - Streets,Streets Operations,Pothole - Repair,9##,W 20TH AV,South Cambie
2014,4,1,14,58,Business Planning & Services,311 Contact Centre,Citizen Feedback,12##,KINGSWAY,Kensington-Cedar Cottage
2014,4,1,15,1,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,17##,E 45TH AV,Victoria-Fraserview
2014,4,1,15,3,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,34##,QUEBEC ST,Riley Park
2014,4,1,15,8,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,22##,E PENDER ST,Grandview-Woodland
2014,4,1,15,15,CSG - Licenses,License Office,Licence Payment Request Case,25##,HEATHER ST,Fairview
2014,4,1,15,16,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,36##,OXFORD ST,Hastings-Sunrise
2014,4,1,15,17,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,27##,E 22ND AV,Renfrew-Collingwood
2014,4,1,15,17,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,4##,E 56TH AV,Sunset
2014,4,1,15,20,ENG - Streets,Streets Operations,Sidewalk - Repair,45##,QUEBEC ST,Riley Park
2014,4,1,15,21,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,DUMFRIES ST and KINGSWAY,Kensington-Cedar Cottage
2014,4,1,15,23,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,POWELL ST,Strathcona
2014,4,1,15,28,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,83##,ELLIOTT ST,Killarney
2014,4,1,15,30,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,22##,ETON ST,Grandview-Woodland
2014,4,1,15,31,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,7##,W KING EDWARD AV,South Cambie
2014,4,1,15,31,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),13##,W 7TH AV,Fairview
2014,4,1,15,32,ENG - Solid Waste,Sanitation,Recycling Bag Request,55##,FLEMING ST,Kensington-Cedar Cottage
2014,4,1,15,32,ENG - Solid Waste,Sanitation,Cart - Garbage,47##,QUEBEC ST,Riley Park
2014,4,1,15,33,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,34##,FRANKLIN ST,Hastings-Sunrise
2014,4,1,15,33,ENG - Solid Waste,Sanitation,Recycling Box Request,55##,FLEMING ST,Kensington-Cedar Cottage
2014,4,1,15,34,ENG - Solid Waste,Sanitation,Cart - Garbage,40##,ST. CATHERINES ST,Kensington-Cedar Cottage
2014,4,1,15,35,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,Intersection,GORE AV and KEEFER ST,Strathcona
2014,4,1,15,37,ENG - Solid Waste,Sanitation,Cart - Garbage,55##,COLUMBIA ST,Riley Park
2014,4,1,15,38,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,##,W 22ND AV,Riley Park
2014,4,1,15,38,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,30##,E 25TH AV,Renfrew-Collingwood
2014,4,1,15,38,ENG - Solid Waste,Sanitation,Recycling Bag Request,14##,WOODLAND DRIVE,Grandview-Woodland
2014,4,1,15,42,ENG - Streets,Streets Operations,Pothole - Repair,63##,ST. CATHERINES ST,Sunset
2014,4,1,15,42,ENG - Water & Sewer,Water Operations,Water Meter Issue,15##,W 4TH AV,Fairview
2014,4,1,15,44,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,45##,EARLES ST,Renfrew-Collingwood
2014,4,1,15,46,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 57TH AV,Sunset
2014,4,1,15,47,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,44##,ST. GEORGE ST,Riley Park
2014,4,1,15,48,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,7##,HAWKS AV,Strathcona
2014,4,1,15,49,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,25##,E 23RD AV,Renfrew-Collingwood
2014,4,1,15,51,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,14##,E 10TH AV,Kensington-Cedar Cottage
2014,4,1,15,53,ENG - Solid Waste,Sanitation,Recycling Bag Request,14##,E 10TH AV,Kensington-Cedar Cottage
2014,4,1,15,55,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,11##,W 58TH AV,Marpole
2014,4,1,15,55,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,35##,RENFREW ST,Renfrew-Collingwood
2014,4,1,15,56,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,21##,E 19TH AV,Kensington-Cedar Cottage
2014,4,1,15,57,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,22##,E 2ND AV,Grandview-Woodland
2014,4,1,15,57,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,24##,E 51ST AV,Victoria-Fraserview
2014,4,1,15,57,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,35##,RENFREW ST,Renfrew-Collingwood
2014,4,1,15,59,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,37##,NANAIMO ST,Renfrew-Collingwood
2014,4,1,16,2,PRB - Administration,General Park Board Information,PRB_Park Ranger SR,69##,ARLINGTON ST,Killarney
2014,4,1,16,3,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,8##,BIDWELL ST,West End
2014,4,1,16,5,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,10##,PACIFIC ST,West End
2014,4,1,16,5,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,51##,CLARENDON ST,Renfrew-Collingwood
2014,4,1,16,9,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,32##,E 23RD AV,Renfrew-Collingwood
2014,4,1,16,10,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,40##,RUPERT ST,Renfrew-Collingwood
2014,4,1,16,14,CSG - Licenses & Inspections,Administration Branch,General Information Request SR,26##,DUKE ST,Renfrew-Collingwood
2014,4,1,16,16,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,26##,TEMPLETON DRIVE,Kensington-Cedar Cottage
2014,4,1,16,17,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,##,ATHLETES WAY,Mount Pleasant
2014,4,1,16,20,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,32##,E 17TH AV,Renfrew-Collingwood
2014,4,1,16,22,Public Safety - Fire,Prevention,FPB_General Inquiry Case,##,W HASTINGS ST,Downtown
2014,4,1,16,22,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,31##,E 17TH AV,Renfrew-Collingwood
2014,4,1,16,22,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,18##,NAPIER ST,Grandview-Woodland
2014,4,1,16,23,ENG - Solid Waste,Sanitation,Recycling Bag Request,31##,E 17TH AV,Renfrew-Collingwood
2014,4,1,16,24,ENG - Transportation,Parking Ops & Enforcement,Abandoned Vehicle Request,4##,E 64TH AV,Sunset
2014,4,1,16,25,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,25##,W 1ST AV,Kitsilano
2014,4,1,16,25,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,TRIMBLE ST and W 10TH AV,West Point Grey
2014,4,1,16,26,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,6##,KINGSWAY,Mount Pleasant
2014,4,1,16,26,ENG - Solid Waste,Sanitation,Cart - Apartment Recycling,21##,DUNDAS ST,Grandview-Woodland
2014,4,1,16,29,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,24##,GRANT ST,Hastings-Sunrise
2014,4,1,16,30,ENG - Streets,Streets Operations,Street - Repair,58##,ANGUS DRIVE,Kerrisdale
2014,4,1,16,31,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,COMMERCIAL DRIVE and VENABLES ST,Grandview-Woodland
2014,4,1,16,31,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,75##,PRINCE EDWARD ST,Sunset
2014,4,1,16,33,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,23##,TRIUMPH ST,Grandview-Woodland
2014,4,1,16,35,CSG - Licenses,License Office,Gone Out of Business Case,26##,YUKON ST,Mount Pleasant
2014,4,1,16,35,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,16##,E 20TH AV,Kensington-Cedar Cottage
2014,4,1,16,35,ENG - Solid Waste,Sanitation,Recycling Bag Request,27##,W 12TH AV,Kitsilano
2014,4,1,16,38,ENG - Streets,Streets Operations,Sidewalk - Repair,3##,W 15TH AV,Mount Pleasant
2014,4,1,16,41,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 59TH AV,Sunset
2014,4,1,16,42,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,30##,CHARLES ST,Hastings-Sunrise
2014,4,1,16,44,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,2##,E 59TH AV,Sunset
2014,4,1,16,48,ENG - Solid Waste,Sanitation,Cart - Garbage,38##,W 33RD AV,Dunbar Southlands
2014,4,1,16,49,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,16##,NAPIER ST,Grandview-Woodland
2014,4,1,16,50,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,38##,W 33RD AV,Dunbar Southlands
2014,4,1,16,52,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),6##,E 45TH AV,Sunset
2014,4,1,16,54,ENG - Streets,Streets Operations,Pothole - Repair,32##,KINGSWAY,Renfrew-Collingwood
2014,4,1,16,59,ENG - Streets,Streets Operations,Sidewalk - Repair,32##,KINGSWAY,Renfrew-Collingwood
2014,4,1,17,2,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),8##,W 61ST AV,Marpole
2014,4,1,17,7,ENG - Streets,Streets Operations,Pothole - Repair,32##,KINGSWAY,Renfrew-Collingwood
2014,4,1,17,18,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,28##,E PENDER ST,Hastings-Sunrise
2014,4,1,17,19,ENG - Transportation,Traffic and Data Management,Traffic & Pedestrian Signal - Modify,Intersection,FIR ST and W 14TH AV,Fairview
2014,4,1,17,20,CSG - Licenses,Animal Control,Lost Pets Case,Intersection,COMMERCIAL DRIVE and GRAVELEY ST,Grandview-Woodland
2014,4,1,17,24,PRB - Planning and Operations,Street Trees,Street Tree Work Request SR,22##,COMMERCIAL DRIVE,Grandview-Woodland
2014,4,1,17,24,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,25##,E 23RD AV,Renfrew-Collingwood
2014,4,1,17,27,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,ADANAC ST and SEMLIN DRIVE,Grandview-Woodland
2014,4,1,17,29,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,20##,KITCHENER ST,Grandview-Woodland
2014,4,1,17,35,ENG - Water & Sewer,Water Operations,Water Meter Issue,27##,RENFREW ST,Renfrew-Collingwood
2014,4,1,17,36,ENG - Water & Sewer,Water Operations,Water Leaks/Breaks,27##,RENFREW ST,Renfrew-Collingwood
2014,4,1,17,40,ENG - Streets,Streets Operations,Pothole - Repair,Intersection,E 41ST AV and MCKINNON ST,Renfrew-Collingwood
2014,4,1,17,42,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,21##,FRANKLIN ST,Grandview-Woodland
2014,4,1,17,43,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,21##,FRANKLIN ST,Grandview-Woodland
2014,4,1,17,46,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,25##,E 25TH AV,Renfrew-Collingwood
2014,4,1,17,48,ENG - Solid Waste,Sanitation,Collection Calendar Mail-Out Request,41##,NOOTKA ST,Renfrew-Collingwood
2014,4,1,18,3,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,GRANDVIEW HIGHWAY,Renfrew-Collingwood
2014,4,1,18,5,ENG - Solid Waste,Sanitation,Cart - Garbage,34##,GRANDVIEW HIGHWAY,Renfrew-Collingwood
2014,4,1,18,14,ENG - Solid Waste,Sanitation,Cart - Garbage,8##,E 64TH AV,Sunset
2014,4,1,18,19,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),34##,PRICE ST,Renfrew-Collingwood
2014,4,1,18,19,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,11##,SALSBURY DRIVE,Grandview-Woodland
2014,4,1,18,20,CSG - Inspections,Property Use,PUI Noise Complaint Case,11##,HOMER ST,Downtown
2014,4,1,18,27,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,12##,E 13TH AV,Mount Pleasant
2014,4,1,18,32,ENG - Solid Waste,Sanitation,Cart - Green (Yard Trimmings and Food Scraps),60##,FLEMING ST,Victoria-Fraserview
2014,4,1,18,33,ENG - Solid Waste,Sanitation,Missed Recycling Pickup,4##,E 60TH AV,Sunset
2014,4,1,18,35,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,1##,SW MARINE DRIVE,Marpole
2014,4,1,18,37,CSG - Licenses,Animal Control,Animal Control General Inquiry Case,13##,MARINASIDE CRESCENT,Downtown
2014,4,1,18,43,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,33##,WILLIAM ST,Hastings-Sunrise
2014,4,1,18,45,ENG - Solid Waste,Sanitation,Recycling Box Request,43##,KNIGHT ST,Kensington-Cedar Cottage
2014,4,1,18,59,ENG - Streets,Streets Operations,Street - Repair,24##,OLIVER CRESCENT,Arbutus Ridge
2014,4,1,19,3,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,E 5TH AV,Mount Pleasant
2014,4,1,19,5,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,6##,E 5TH AV,Mount Pleasant
2014,4,1,19,7,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1##,W CORDOVA ST,Downtown
2014,4,1,19,8,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1##,WATER ST,Downtown
2014,4,1,19,21,ENG - Solid Waste,Sanitation,Parks Litter Can or Cart Request,41##,KNIGHT ST,Kensington-Cedar Cottage
2014,4,1,19,34,ENG - Solid Waste,Sanitation,Missed Yard Trimmings and Food Scraps Pickup,28##,VENABLES ST,Hastings-Sunrise
2014,4,1,19,36,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,51##,WALDEN ST,Riley Park
2014,4,1,19,36,ENG - Streets,Streets Operations,Pothole - Repair,10##,MAINLAND ST,Downtown
2014,4,1,19,40,ENG - Solid Waste,Sanitation,Missed Garbage Pickup,34##,E 25TH AV,Renfrew-Collingwood
2014,4,1,19,43,Business Planning & Services,311 Contact Centre,Citizen Feedback,34##,E 25TH AV,Renfrew-Collingwood
2014,4,1,19,44,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,56##,RHODES ST,Renfrew-Collingwood
2014,4,1,19,48,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,62##,TYNE ST,Killarney
2014,4,1,19,50,ENG - Solid Waste,Solid Waste Management,Illegal Dumping/Abandoned Garbage Pickup,56##,RHODES ST,Renfrew-Collingwood
2014,4,1,19,50,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,31##,E 46TH AV,Killarney
2014,4,1,19,52,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,3200, - 3299 E 43RD AV,Killarney
2014,4,1,19,53,Public Safety - Fire,Prevention,Fire Reinspection Request for Firehall,11##,NICOLA ST,West End
2014,4,1,20,12,ENG - Solid Waste,Sanitation,Cart - Garbage,39##,WELWYN ST,Kensington-Cedar Cottage
2014,4,1,20,14,ENG - Solid Waste,Sanitation,Recycling Bag Request,39##,WELWYN ST,Kensington-Cedar Cottage
2014,4,1,20,30,Business Planning & Services,311 Contact Centre,Citizen Feedback,5##,KINGSWAY,
2014,4,1,20,36,ENG - Water & Sewer,Water Operations,Water Meter Issue,1##,E 11TH AV,Mount Pleasant
2014,4,1,21,3,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,1100, - 1299 W 46TH AV,Oakridge
2014,4,1,21,17,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,10##,E KING EDWARD AV,Kensington-Cedar Cottage
2014,4,1,21,19,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,Intersection,KINGSWAY and WINDSOR ST,Kensington-Cedar Cottage
2014,4,1,21,20,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,34##,W 8TH AV,Kitsilano
2014,4,1,21,22,ENG - Transportation,Street Activities - Integrated Graffiti Management,Graffiti Removal - City Property,40##,WINDSOR ST,Kensington-Cedar Cottage
2014,4,1,21,29,ENG - Streets,Traffic and Electrical Operations,Street Light - Out,20##,E 4TH AV,Grandview-Woodland
2014,4,1,21,38,ENG - Solid Waste,Sanitation,Abandoned Garbage Pickup - City Property & Parks,1100, - 1199 KINGSWAY,Kensington-Cedar Cottage
2014,4,2,7,14,CSG - Inspections,Property Use,PUI Noise Complaint Case,45##,W 16TH AV,West Point Grey
2014,4,2,7,18,ENG - Solid Waste,Sanitation,Street Cleaning & Debris Pickup,Intersection,E 15TH AV and KNIGHT ST,Kensington-Cedar Cottage
2014,4,2,7,41,CSG - Licenses,Animal Control,Dead Animal Pickup Case,9##,E 31ST AV,Kensington-Cedar Cottage
2014,4,2,7,47,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 33RD AV and KNIGHT ST,Kensington-Cedar Cottage
2014,4,2,7,50,CSG - Licenses,Animal Control,Animal Complaint - Non-Emergency Case,Intersection,E 33RD AV and KNIGHT ST,Kensington-Cedar Cottage
